time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2640,0.00690583972905588,0.0009892000862677152,0.13558354296306105,0.33431501430585375,0.24995844906737041,0.7501653467014913,0.6404959922583944,0.39367644368660837,0.8767560664112388
2660,0.00690583972905588,0.0009892000862677152,0.13558354296306105,0.3358577266481474,0.2510203272198901,0.7501653467014913,0.6421744052292355,0.3947166805088955,0.8787153140601416
2680,0.00690583972905588,0.0009892000862677152,0.13627035614987423,0.3374004389904409,0.25216042815088274,0.7501653467014913,0.6428271467435958,0.3960169765367545,0.8806745617090445
2700,0.00690583972905588,0.0009892000862677152,0.13627035614987423,0.3387533980120514,0.25360233994706666,0.7501653467014913,0.6452048604137377,0.3971209888692457,0.8826338093579473
2720,0.00690583972905588,0.0009892000862677152,0.137300575930094,0.3403675900535156,0.2546642180995862,0.7501653467014913,0.6462305318702186,0.39855379308226824,0.8849849065366306
2740,0.00690583972905588,0.0009892000862677152,0.1379873891169072,0.34153079575444295,0.2557260962521059,0.7501653467014913,0.6486082455403603,0.39972653808971903,0.8872634389875769
2760,0.00690583972905588,0.0009892000862677152,0.13970442208394016,0.34307350809673653,0.2569444199615717,0.7512142977504424,0.6495873578119009,0.40069804223704664,0.8896145361662603
2780,0.00690583972905588,0.0009892000862677152,0.14142145505097314,0.3446877001382007,0.2580062981140913,0.7533121998483445,0.6505664700834413,0.4018020545695379,0.8915737838151632
2800,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.34585090583912803,0.25906817626661094,0.7533121998483445,0.6508928408406215,0.40290606690202907,0.8935330314640659
2820,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.3472038648607385,0.26013005441913056,0.7533121998483445,0.6519185122971024,0.4041425874196839,0.8954922791129687
2840,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.3483670705616659,0.26103563765931903,0.7554101019462465,0.6532705545107633,0.40524659975217514,0.8974515267618716
2860,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.3497200295832763,0.2619573893387142,0.7564590529951976,0.6539698552100641,0.40641934475962593,0.8990189248809938
2880,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.3510729886048868,0.262574710735358,0.7582610160923414,0.6549489674816046,0.4075233570921172,0.9009781725298966
2900,0.00690583972905588,0.0009892000862677152,0.14176486164437974,0.35242594762649726,0.2633051358841409,0.7582610160923414,0.6563010096952655,0.4085635939144043,0.9029374201787995
2920,0.00690583972905588,0.0009892000862677152,0.1427950814245995,0.35377890664810774,0.2640355610329238,0.7603589181902435,0.6566273804524457,0.4096676062468955,0.9045048182979217
2940,0.00690583972905588,0.0009892000862677152,0.1431384880180061,0.354752359028352,0.26484420896017985,0.7603589181902435,0.6573266811517464,0.4107716185793867,0.9064640659468246
2960,0.00690583972905588,0.0009892000862677152,0.1438253012048193,0.3559155647292793,0.2654615303568236,0.7624568202881455,0.6583523526082273,0.4120719146072457,0.9088151631255079
2980,0.00690583972905588,0.0009892000862677152,0.1438253012048193,0.3572685237508898,0.2662701782840796,0.7624568202881455,0.6590050941225876,0.4129158677341651,0.9107744107744108
